"","property_id","city","price","month","year","surface_total","surface_covered","rooms","bedrooms","bathrooms","property_type","operation_type","title","description","balcony","garage","geometry","distancia_parque","area__parque","distancia_parque_infatil","distancia_hospital","distancia_clinica","distancia_estacion_bus","distancia_policia","distancia_colegio","distancia_mercado"
"74","4c6109d81cc4c5a93ac1e6c7","Bogotá D.C",1200000000,5,2019,168,168,3,3,3,0,"Venta","apartamento en en bogota el refugio","pads presenta en un amplio apartamento ideal para familias que deseen vivir en un sitio exclusivo y muy ado en el refugio bogot visita nuestra pgina web para mayor informacin cdigo 3337","0","0",c(-74.041, 4.67),707.428126647106,743.46603605964,707.428126647106,1689.41573683529,1748.36863795831,1543.24731530733,997.048101817386,686.671947604185,2245.79692893104
"75","1820f84be61e54fe31ed9915","Bogotá D.C",1600000000,5,2019,202,202,3,3,5,0,"Venta","apartamento en en bogota chic reservado","pads presenta este hermoso apartamento con posibilidad de o en chic reservado bogot est muy bien ubicado ya que estaras prximo al parque de la 93 una zona muy comercial lo que implica acceso a excelentes restaurantes cafs y bancos visita nuestra pgina web para mayor informacin cdigo 3322","0","0",c(-74.042, 4.677),86.9591876766338,2351.3284487966,86.9591876766338,1587.37847572555,1417.78155179542,771.250953629306,1154.64391738487,1166.46291395542,1878.52481484736
"76","983a22a8bd91f9f1ad6c57a3","Bogotá D.C",938000000,6,2019,108,NA,NA,3,4,0,"Venta","apto chico infinity","se vende apartamento ubicado en el bario chico conjunto residencial infiniti segundo piso con terraza exclusiva consta de sala comedor pisos en madera laminada cocina integral con estufa y horno pisos en ceramica zona de ropas cuarto y bano de servicio hall de alcobas dos habitaciones con closeth bano auxiliar una habitacion principal con bano privado y closet cuenta con dos parqueaderos cubiertos y deposito","1","1",c(-74.0469970703, 4.6810002327),46.6506355161784,5270.17221842533,46.6506355161784,877.459296365865,708.482071356204,358.669363331708,1231.31671319183,902.784187637663,1362.29119659304
"77","5d95b37ee882b5159891d128","Bogotá D.C",1200000000,7,2019,195,195,3,3,3,0,"Venta","apartamento en en bogota rosales","lindo apartamento remodelado para en rosales de 1955 mts en piso cuarto muy iluminado tres alcobas tres baos sala con chimenea y comedor independiente estar de tv cocina cerrada con zona de lavandera alcoba y bao de servicio dos garajes independientes y dos depsitos","0","1",c(-74.048, 4.663),278.83384605089,2048.3429984337,278.83384605089,1127.19609088681,1123.70266389016,1471.7165353747,772.648154375323,288.958927300999,3081.04580244514
"78","56d042acbb74e73a71e1b0eb","Bogotá D.C",938913000,6,2019,108,108,2,2,3,0,"Venta","apartamento en en bogota chico","espectacular apartamento segundo piso 10827 metros cuadrados mas 12 metros de terraza dos alcobas tres baos estudio cuarto y bao de servicio modernos acabados exterior garage doble para estrenar edificio con terraza bbq gimnasio ubicado en exclusivo sector de chico para mayor informacion comunicarse con claudia sarmiento","1","0",c(-74.05, 4.675),300.804488669008,2518.05582211537,300.804488669008,908.525280032336,807.149013593852,1007.58192472101,518.59840991633,271.189783011409,2062.67844567012
"79","f81f94eaec7778cae100dd81","Bogotá D.C",973728000,6,2019,108,108,2,2,3,0,"Venta","apartamento en en bogota chico","espectacular apartamento sexto piso 108 metros cuadrados dos alcobas tres baos estudio cuarto y bao de servicio modernos acabados exterior garage doble para estrenar edificio con terraza bbq gimnasio ubicado en exclusivo sector de chico para mayor informacion comunicarse con claudia sarmiento","1","0",c(-74.05, 4.675),300.804488669008,2518.05582211537,300.804488669008,908.525280032336,807.149013593852,1007.58192472101,518.59840991633,271.189783011409,2062.67844567012
"80","070255ddce8080869662861a","Bogotá D.C",652939000,6,2019,69,69,2,2,2,0,"Venta","apartamento en en bogota chico","oportunidad hermoso cuarto piso dos alcobas dos baos 695 metros exterior edificio con terraza bbq gimnasio garaje doble para estrenar exclusivo sector de chico faciles vias de acceso para mayor informacion comunicarse con claudia sarmiento","1","1",c(-74.054, 4.678),445.820964474734,3038.40306543849,445.820964474734,719.616380154445,327.351097599842,609.911690016234,961.090617221738,552.800576528709,1881.01292123415
"81","0660f93f4338df62cf7f2b0b","Bogotá D.C",1200000000,6,2019,222,222,3,3,4,0,"Venta","apartamento en en bogota quinta camacho","excelente apartamento remodelado de tres niveles 3 alcobas alcoba y bao de servicio tres baos sala y comedor chimenea iluminacin natural pisos en madera terraza con jacuzzi en la que se puede aprovechar la vista a la ciudad mientras se disfruta de esta magnifica zona adicional encontramos otra terraza con jardines muy bien conservados el apartamento cuenta con dos amplios y cmodos parqueaderos fciles y verstiles zonas de acceso como los son la cra sptima av novena cra once entre otras informes miguel lopez p","1","1",c(-74.057, 4.654),1141.97946300723,1190.761060474,1141.97946300723,487.015025219388,355.695195384086,678.502870247745,182.647527331662,477.992951748112,1801.66738807409
"82","39500cbecc3d6df5403b1fe5","Bogotá D.C",1550000000,6,2019,210,210,3,3,3,0,"Venta","apartamento en en bogota chico reservado","vendemos apto completamente exterior de 210m2 en piso 6o con vista a los cerros amplia sala con dos ambientes con chimenea a gas comedor independiente 2 alcobas con posibilidad de 3 principal con bao privado y vestier 3 baos estar de alcobas amplia cocina cerrada mixta comedor auxiliar zona de lavandera independiente cuarto y bao de servicio 2 parqueaderos independientes cubiertos y depsito muy amplio edificio 30 aos estrato 6 saln comunal sauna cuarto de masajes billar gimnasio planta elctrca de suplencia total cctv vigilancia 24 hrs citfonos dos ascensores 22 parqueaderos de visitantes 12 pisos 23 apartamentos","0","1",c(-74.04, 4.679),220.690757617223,5494.18012631536,220.690757617223,1658.11903132419,1473.20309316151,718.295738906156,1467.62160740066,1456.13172524119,1747.06301733025
"83","390fc6808cfa2118f1fdba88","Bogotá D.C",990000000,6,2019,187,187,3,3,3,0,"Venta","apartamento en en bogota chico","excelente oportunidad apartamento ubicado en el exclusivo sector de chico 187m2 cuenta con 3 habitaciones 3 baos sala comedor cocina integral con instalacin a gas zona de lavandera independiente estudio y 2 parqueaderos cubiertos el edificio cuenta con sala de reuniones muy buena ubicacin cerca de la autopista y av carrera 19","0","1",c(-74.056, 4.682),361.618112478211,4896.81924414675,361.618112478211,223.796295191983,161.015066831782,235.710290184108,1080.43529484211,667.081777367669,1624.27377467992
"84","566d5e63818d2e165eb53b5b","Bogotá D.C",565000000,6,2019,91,91,3,3,3,0,"Venta","apartamento en en bogota chapinero alto","vendemos apartamento estratgicamente ubicado abajo de la circunvalar vecino a la zona g cuenta con 9134m23 alcobas la principal con bao privado y vestier tres baos sala comedor con balcn cocina integral abierta a gas natural zona de lavandera independiente dos parqueaderos cubiertos y depsito el edificio cuenta con vigilancia 24 horas cctv planta elctrica caldera citfonos saln comunal gym y parqueaderos de visitantes 8","0","1",c(-74.056, 4.647),647.03630999263,3864.18140389962,647.03630999263,801.211662522994,915.783643053401,995.779503638562,79.2248386513429,347.549322191388,1919.2786937164
"85","04b980c585b9c04863d839a5","Bogotá D.C",670000000,7,2019,98,98,2,2,2,0,"Venta","apartamento en en bogota chico reservado","apartamento exterior dos alcobas dos baos balcn en la alcoba principal sala comedor chimenea cocina abierta lavandera separada dos garajes deposito y portera 24 horas","0","1",c(-74.044, 4.68),89.6003815429649,5257.25658711889,89.6003815429649,1215.83822155039,1037.28237493617,383.193487062421,1263.1005557964,1137.88004096477,1501.89247722677
"86","45ffca9b4b6f737d014f1fd0","Bogotá D.C",489000000,7,2019,55,55,1,1,2,0,"Venta","apartamento en en bogota chico","moderno loft para inversion actualmente rentando en exclusiva zona del chic es un sexto piso con excelente iluminacin natural y vista hacia el noroccidente que se puede apreciar desde su balcn o desde adentro por sus nales piso a techo cuenta con 1 habitacin 2 baos grandes sala comedor amplia cocina estilo americano completamente dotada con electrodomsticos general electric zona de lavandera independiente con lavadora y secadora el edificio cuenta con dos ascensores rpidos gimnasio y terraza comunal con zona lounge y bbq en el dcimo piso y vigilancia privada 24 horas incluye 2 parqueaderos en linea y un deposito grande arrendado amoblado","1","1",c(-74.055, 4.68),320.971561446933,4896.81924414675,320.971561446933,471.40930376878,359.601597294938,465.282954433517,1024.17790964768,801.190770995821,1739.68354293666
"87","9ef4ccea78ad4d4eaf43f7ec","Bogotá D.C",1180000000,7,2019,180,180,2,2,3,0,"Venta","apartamento en en bogota chico reservado","cod 18 yg d espectacular apartamento en chico reservado 180 mts mas 30 metros de terraza cubierta totalmente remodelado piso 2 exterior consta de 23 habitaciones buenos closet habitacin principal con bao privado las otras habitaciones comparten bao sala comedor independiente bao social cocina integral con estufa a gas extractor de olores zona de lavandera 1 depsito y 3 parqueaderos independientes el edificio cuenta con vigilancia 247 cuarto de escoltas y parqueaderos de visitantes ubicacin exclusiva con fcil acceso a la 7ma","1","1",c(-74.042, 4.676),195.078457953933,17302.4077497185,195.078457953933,1657.20164012163,1493.00128942257,874.279663119692,1086.63687173524,1086.82989271979,1985.69339678653
"88","ca7365436bcd0e9e727e3305","Bogotá D.C",1230000000,7,2019,132,132,3,3,3,0,"Venta","apartamento en en bogota chapinero alto","en un sector tranquilo encontrars este apartamento para podrs con gran facilidad llegar a la carrera sptima especficamente en una zona donde encontrars variedad de bancos restaurantes supermercados y todo lo que podras llegar a necesitar en tu da a da al momento de ingresar encontrars la sala con una linda chimenea a gas que podrs usar en los das fros luego encontrars la cocina con barra americana y un amplio espacio para ubicar el comedor justo aqu encontrars nales gigantes que permiten la mejor iluminacin y que disfrutes tus comidas con una espectacular vista a las montaas para admirar an ms el paisaje podrs hacer uso del balcn visita nuestra pgina web para mayor informacin cdigo 3627","0","0",c(-74.055, 4.649),882.91513063962,3864.18140389962,882.91513063962,754.668900824904,943.664262316405,1098.26375978049,293.562235402013,314.199643145109,1995.07597135016
"89","155d511da100e23388eae437","Bogotá D.C",1300000000,7,2019,172,172,3,3,4,0,"Venta","apartamento en en bogota el refugio","para en el refugio moderno apartamento de 172 mts y 70 mts de amplia terraza tres alcobas cuatro baos sala comedor y cocina abierta exterior con vista a la ciudad dos garajes independientes depsito planta elctrica y caldera excelente ubicacin y sector de la ciudad","1","1",c(-74.044, 4.666),300.33348664,392.666068652185,300.33348664,1401.94886360323,1426.51210560343,1816.29768843893,820.488946141485,326.660225705605,2688.91651240528
"90","ebd1a0840dd7cf27452b8f93","Bogotá D.C",1200000000,7,2019,247,247,3,3,3,0,"Venta","apartamento en en bogota chico","apartamento duplex para o de 247 mts y 15 mts de balcn en la sala comedor con excelente localizacin en el chico exterior y muy iluminado tres alcobas principal con bao tres baos estudio cocina semi cerrada alcoba y bao de servicio el del canon incluye la administracin","0","0",c(-74.044, 4.67),448.416440541273,15543.6396804443,448.416440541273,1357.45425059603,1418.49624970057,1487.66107346945,664.920881125568,410.954114399576,2571.85698631101
"91","df6d633682b8cfdc30d88096","Bogotá D.C",1600000000,6,2019,276,276,3,3,4,0,"Venta","apartamento en en bogota chico alto","lindo apartamento de 276 mts2 ms 150 mts2 de terraza alcoba principal con bao privado y vestier dos alcobas sala con chimenea estudio bao social saln de tv comedor cocina integral zona de ropas cuarto y bao del servicio piso en madera iluminacin natural buenos espacios vista exterior el edificio cuenta con seguridad privada ascensor planta elctrica gimnasio terraza comunal saln comunal","1","0",c(-74.043, 4.669),459.883256324931,15543.6396804443,459.883256324931,1465.90146364066,1518.02368177017,1608.52970555304,788.814181367066,438.816284206294,2486.59022919775
"92","fe7809e475156fb6faaa05e2","Bogotá D.C",370000000,7,2019,56,56,1,1,2,0,"Venta","apartamento en en bogota los rosales","apartamento totalmente remodelado exterior vista a los cerros hall de entrada sala comedor bao social cocina abierta a gas area de ropas una habitacion amplia con bao privado piso en madera un garaje con servidumbre del garaje de otro apartamento no deposito el edificio cuenta con dos ascensores zona verde con juegos infantiles cancha de tenis piscina sauna turco gimnasio salon de juegos zona de bbq vigilancia 24 horas cctv","0","1",c(-74.048, 4.663),278.83384605089,2048.3429984337,278.83384605089,1127.19609088681,1123.70266389016,1471.7165353747,772.648154375323,288.958927300999,3081.04580244514
"93","b7b1a10cc72fdfc91cd23022","Bogotá D.C",450000000,7,2019,51,51,1,1,1,0,"Venta","apartamento en en bogota los rosales","apartamento en rosales 1 alcoba parqueadero doble y deposito vista exterior cerca a la casa de la embajada americana sector exclusivo con alta seguridad buenas vas de acceso por la carrera 5 y carrera 7 avenida circunvalar","0","1",c(-74.05, 4.658),329.033921153841,507.402605186856,329.033921153841,1354.86059234668,1015.81540945401,1340.40591429669,230.334709025016,676.123899174416,2666.07692941326
"94","bad748462a1087f184703a1a","Bogotá D.C",430000000,6,2019,53,53,1,1,2,0,"Venta","apartaestudio en en bogota los rosales","apartaestudio de 53 m2 de rea privada ubicado en el barrio los rosales cuenta con dos baos 2 dos garajes 2 ubicacin esquinera interior con excelente iluminacin cod 17","0","1",c(-74.049, 4.656),545.08560546386,1342.57933951723,545.08560546386,1396.07493064708,1113.57861256986,1471.37786291397,18.2914695767159,846.87364768457,2715.23296172934
"95","889f6fd2894acc97e457d5ef","Bogotá D.C",550000000,6,2019,98,98,3,3,2,0,"Venta","apartamento en en bogota chapinero alto","apartamento ubicado en chapinero tercer piso con ascensor vista interior tres habitaciones dos baos dos parqueaderos en linea cubiertos sala comedor cocina integral pisos en madera para mayor informacin comunicarse con jaqueline ortega al celular x","0","1",c(-74.06, 4.634),151.839130983412,12384.0876671381,151.839130983412,192.318799281323,411.318075805079,846.843919379857,1009.50329364603,388.713687425959,797.858558535874
"96","e2272cfc1defe3297809c63f","Bogotá D.C",620000000,6,2019,76,76,2,2,2,0,"Venta","apartamento en en bogota chapinero alto","hermoso apartamento de 2 alcobas 2 baos dos parqueaderos cubiertos excelente iluminacin e ubicacin terraza gimnasio squash dos salones comunales zona de barbecue planta elctrica con vista espectacular","1","1",c(-74.055, 4.646),673.511192902822,3864.18140389962,673.511192902822,958.183523705516,948.348361193431,1125.71912980749,219.501293253565,220.980799985618,1962.91203152661
"97","4ea1ae8eb5c3d1f564a7a661","Bogotá D.C",340000000,6,2019,64,64,2,2,2,0,"Venta","apartamento en en bogota chapinero alto","apartamento de 64 m2 en quinto piso 5 sin ascensor ubicado en el sector chapinero cuenta con dos habitaciones 2 dos baos 2 un garaje 1 cocina integral a gas saln comedor altillo y piso en madera laminado excelente vista hay dos apartamentos 2 disponibles con las mismas caractersticas los dos en el quinto piso 5 cod 50","0","1",c(-74.058, 4.647),504.58803274263,1273.32517255094,504.58803274263,667.187198882404,752.713818769414,777.242962211367,142.452389521642,247.56917776255,1704.28989726299
"98","23aa7f6cca666380a7b38aa5","Bogotá D.C",370000000,6,2019,69,69,3,3,2,0,"Venta","apartamento en en bogota chico norte iii","apartamento de 68 m2 ubicado en el barrio chico norte iii cuenta con tres habitaciones 3 dos baos 2 un garaje 1 ubicacin estratgica cobre la calle 100 cercana a sector de oficinas cod 15","0","1",c(-74.05, 4.685),467.255341740817,232.423226052926,467.255341740817,382.379942173851,188.638310534092,403.440363843921,1309.68110440701,355.9496547965,989.404297368079
"99","fcb4fe0b5243956cd3b20026","Bogotá D.C",750000000,6,2019,140,140,3,3,3,0,"Venta","apartamento en en bogota chico norte iii","apartamento de 170 m2 ubicado en el barrio chico iii sector cuenta con tres habitaciones 3 tres baos 3 dos garajes individuales 2 estudio depsito con pisos en madera cerca de la estacin de transmilenio calle 100 posibilidad de amoblado cod 29","0","1",c(-74.056, 4.684),435.541359531386,2943.01644597453,435.541359531386,128.295127559129,122.196947279014,187.697592590057,1250.20632033245,500.802055998528,1459.96250663571
"100","2ef35662fecd4077d049055c","Bogotá D.C",620000000,6,2019,110,110,3,3,3,0,"Venta","apartamento en en bogota chico norte iii","hermoso apartamento exterior ubicado en sitio estratgico del chico a dos cuadras del parque de la 93 consta de tres alcobas tres baos sala con chimenea comedor cocina integral rea de ropas depsito parqueadero pisos en madera sector tranquilo del norte de la ciudad a corta distancia del museo del chico world trade center restaurantes y de ms excelentes vas de acceso como la calle 94 calle 92 nqs carrera 15 entre otras","0","1",c(-74.052, 4.681),121.886309595015,2241.57604926176,121.886309595015,540.583107428605,485.561951024445,592.851212707522,1206.50606155317,661.967870680481,1485.36335291739
"101","86542fa07dc653c9e6f8bc79","Bogotá D.C",300000000,7,2019,68,68,2,2,2,0,"Venta","apartamento en en bogota chapinero alto","apartamento chapinero alto hermoso acogedor situado en una zona privilegiada a una cuadra de la carrera sptima muy cercano al hospital militar excelente ubicacin y transporte ideal para desplazarse de la manera ms rpida a cualquier punto de la ciudad","0","0",c(-74.063, 4.635),312.742888815131,12384.0876671381,312.742888815131,159.220319496598,211.168193704621,502.843418649729,919.76149997902,480.251738879925,503.50768618302
"102","0a748083741901b3e7b63ed3","Bogotá D.C",420000000,5,2019,75,75,1,1,2,0,"Venta","apartamento en en bogota chapinero alto","o apartamento para de 75 m2 con balcn en chapinero alto una alcoba con bao sala comedor con chimenea y vista a jardines arborizados interiores cocina abierta a gas y bao social nales de piso a techo muy iluminado edificio con moderno lobby dos ascensores parqueadero de visitantes saln comunal lavandera comunal saln de reuniones caldera cmaras de seguridad y planta elctrica estrato 4","0","1",c(-74.06, 4.639),458.184197827003,874.842124244041,458.184197827003,540.309390742923,222.053066323171,773.463792584947,797.921864302081,502.296233615155,1024.78285963799
"103","7cbe503f32ded126c81aa5af","Bogotá D.C",680000000,5,2019,89,89,2,2,3,0,"Venta","apartamento en en bogota chico norte iii","traemos para ti este acogedor apartamento en octavo piso exterior ubicado en edificio de 6 aos de construido sector residencial con numerosos sitios de inters parques cercanos supermercados y bancos vas de acceso principales como la auto norte la av 19 la calle 92 contacto bertha c ruiz x","0","0",c(-74.056, 4.682),361.618112478211,4896.81924414675,361.618112478211,223.796295191983,161.015066831782,235.710290184108,1080.43529484211,667.081777367669,1624.27377467992
"104","1d6f440cc0cf0acc25e13483","Bogotá D.C",860000000,5,2019,146,146,4,4,4,0,"Venta","apartamento en en bogota los rosales","apartamento en o rosales 146 m2 excelente ubicacin rodeado del bosque de los cerros orientales contiguo al metropolitan club en el costado oriental de la av circunvalar ubicado en un sexto piso cuenta con hall de acceso una amplia sala comedor que tiene chimenea cocina integral y zona de lavandera tiene bao social 4 habitaciones de la cuales 2 tienen bao privado y un bao para las otras alcobas garaje doble en lnea y deposito estrato 6","0","1",c(-74.048, 4.656),564.088721447736,1342.57933951723,564.088721447736,1502.07680966805,1224.29459255523,1580.78253977815,121.897832935947,898.470931147901,2823.53726438925
"105","f1661fe5a3d4e539dd19d548","Bogotá D.C",1415000000,6,2019,142,142,2,2,3,0,"Venta","apartamento en en bogota rosales","o y moderno apartamento para o en rosales de 142 m2 dos alcobas cada una con bao sala comedor y cocina en un mismo ambiente bao social y zona de lavandera espectacular vista exterior edificio con gimnasio y teatrino","0","0",c(-74.049, 4.657),434.260938154491,1470.63281119857,434.260938154491,1433.66132536174,1113.88578481874,1457.09748945692,96.485051622531,812.877403537851,2741.44419932125
"106","78d321c1b0b757e14e861932","Bogotá D.C",450000000,6,2019,75,75,2,2,2,0,"Venta","apartamento en en bogota chapinero alto","hermoso y muy iluminado apartamento para o de 75 m2 con balcn sala comedor estudio dos alcobas cada una con bao y principal con walk in closet dos garajes depsito parqueadero de visitantes estrato 4 el canon incluye la administracin","0","1",c(-74.061, 4.636),329.038832107987,738.733317985002,329.038832107987,189.269957319803,166.470395971137,663.686848522404,1100.90539892573,517.207380149916,751.326848126763
"107","57a4ff655acd36ad2baf0c1b","Bogotá D.C",460000000,6,2019,60,60,1,1,1,0,"Venta","apartamento en en bogota chico","hermoso apartamento exterior para o en chico norte de 60 m2 una alcoba un bao sala comedor cocina abierta un garaje y depsito el edificio cuenta con terraza bbq y parqueaderos de visitantes excelente localizacin y fcil acceso","1","1",c(-74.056, 4.678),377.016042272535,1478.77054501019,377.016042272535,643.490076300958,120.668454242056,415.746418705456,820.203635370535,676.087060715725,1987.09819932961
"108","12f2d4b186d0f2133aefc2e9","Bogotá D.C",360000000,7,2019,55,NA,NA,1,2,1,"Venta","apartamento en en bogota chico cod vbcyf21506","apartamento en en chico con una alcoba dos banos sala comedor chimenea cocina integral tipo americano excelente distribucion pisos en madera laminada y ceramica remodelado deposito alarma garaje cubierto seguridad 24 horas vista exterior vias de acceso calle 100 carrera 19 transporte publico cercano","0","1",c(-74.049, 4.682),246.042897700715,2530.7911747123,246.042897700715,634.034911090845,475.704684216112,490.723974572959,1301.59732551321,675.418453467832,1277.46303601662
"109","587bdb80aff525221c68d1dd","Bogotá D.C",370000000,7,2019,56,NA,NA,1,2,1,"Venta","apartamento en en bogota los rosales cod vbcbr2081","apartamento totalmente remodelado exterior vista a los cerros hall de entrada sala comedor bano social cocina abierta a gas area de ropas una habitacion amplia con bano privado piso en madera un garaje con servidumbre del garaje de otro apartamento no deposito el edificio cuenta con dos ascensores zona verde con juegos infantiles cancha de tenis piscina sauna turco gimnasio salon de juegos zona de bbq vigilancia 24 horas cctv","0","1",c(-74.048, 4.663),278.83384605089,2048.3429984337,278.83384605089,1127.19609088681,1123.70266389016,1471.7165353747,772.648154375323,288.958927300999,3081.04580244514
"110","2dfd62e58bd8b2bea98f28e0","Bogotá D.C",650000000,7,2019,100,NA,NA,2,2,1,"Venta","apartamento en en bogota chico norte cod vbluqx","en este espectacular apartamento en ubicado en un exclusivo sector de la ciudad cuenta con dos habitaciones la principal con bano privado una amplia sala comedor en la cual destaca una chimenea y una escalera en caracol que dirige a una terraza de mas de cincuenta metros cuadrados su bano cuenta con un jacuzzi donde podras tener momentos especiales de calidad de vida todos los espacios se ven banados por la luz natural que ingresa por los amplios nales disfruta en este hogar esparcimiento calidad de vida y amplitud","1","0",c(-74.055, 4.679),400.135966606555,3038.40306543849,400.135966606555,570.604778227979,276.732988851189,552.812986174546,968.325043615939,702.223915841143,1834.78509877268
"111","e34af5772cedcf95d78b4c82","Bogotá D.C",670000000,7,2019,98,NA,NA,2,2,1,"Venta","apartamento en en bogota chico reservado cod vbcbr2666","apartamento exterior dos alcobas dos banos balcon en la alcoba principal sala comedor chimenea cocina abierta lavanderia separada dos garajes deposito y porteria 24 horas","1","1",c(-74.044, 4.68),89.6003815429649,5257.25658711889,89.6003815429649,1215.83822155039,1037.28237493617,383.193487062421,1263.1005557964,1137.88004096477,1501.89247722677
"112","d4700caa55001ec7c235901f","Bogotá D.C",750000000,7,2019,142,NA,NA,2,3,0,"Venta","apartamento en rosales 142 m2","lindo apartamento de 142 m2 exterior en rosales de 2 alcobas estudio dos banos dos garajes cocina integral balcon con vista hacia la sabana cerca al colegio nueva granada","1","1",c(-74.0490036011, 4.6609997749),41.1633870073906,2048.3429984337,41.1633870073906,1171.05448601415,1170.20475382188,1378.30134232565,540.79621254213,453.68494956957,2886.64776202265
"113","2a0566c745a0989219ae8e66","Bogotá D.C",1550000000,7,2019,287,NA,NA,3,5,0,"Venta","apartamento en en chico norte av0025","luminoso apartamento penthouse duplex con terraza con grandes espacios su habitacion principal con bano y jacuzzi cocina cerrada que comunica con el comedor el estudio y sala cuentan con chimenea tres garajes independientes se encuentra cerca de la autopista norte zonas comerciales restaurantes y bancos facilidad de transporte publico","1","1",c(-74.0569992065, 4.6810002327),399.425886015789,4896.81924414675,399.425886015789,298.22667315929,218.877240557869,250.791625711748,923.551025147776,682.866528041201,1780.58776673878
"114","179f6952a6050cd91ddbcfa4","Bogotá D.C",580000000,7,2019,79,NA,NA,3,2,0,"Venta","hermoso apartamento en en chico","exclusivo apartamento de 79 metros cuadrados en en chico el inmueble tiene una maravillosa distribucion arquitectonica tiene tres habitaciones sala comedor zona de ropa bano social y bano en la habitacion principal mayores informes llamar al x96 o al x23","0","0",c(-74.0469970703, 4.6810002327),46.6506355161784,5270.17221842533,46.6506355161784,877.459296365865,708.482071356204,358.669363331708,1231.31671319183,902.784187637663,1362.29119659304
"115","a74f039db8c44a18436029ea","Bogotá D.C",562000000,7,2019,138,NA,NA,3,3,0,"Venta","subastamos apartamento en chico bogota","se vende hermoso apartamento de 138 metros cuadrados estrategicamente ubicado en el sector de chico de la ciudad de bogota el del inmueble es de x s mayores informes llamar al x96 o al x23","0","0",c(-74.0469970703, 4.6810002327),46.6506355161784,5270.17221842533,46.6506355161784,877.459296365865,708.482071356204,358.669363331708,1231.31671319183,902.784187637663,1362.29119659304
"116","158b1a29286ada8dee173626","Bogotá D.C",510000000,7,2019,65,NA,NA,1,2,0,"Venta","de apartamento en chica norte ii chapinero bogota x","x lindo apartamento en de 60 m en chico acabados modernos muy iluminado apartamento de 1 alcoba 2 banos cocina abierta zona de lavanderia independiente sala comedor y 2 parqueaderos estrato 6 el conjunto cuenta con zonas humedas jacuzzi sauna turco sala de masajes salon comunal terraza con bbq gimnasio vigilancia 24 horas ubicacion estrategica cerca de la autopista norte calle 100 avenida 19 y nqs zona residencial tranquila con bastante comercio cercano tiendas restaurantes cafeterias iglesias bancos entre otros zonas verdes y parques alrededor y con bastante transporte publico cercano","1","1",c(-74.0554755, 4.6836317),364.453368813394,2943.01644597453,364.453368813394,181.464396754517,189.10724965302,249.923610327107,1254.27600210329,488.11665594276,1449.22893631123
"117","46dbfab73c1c53909d80d45f","Bogotá D.C",660000000,5,2019,127,127,3,3,2,0,"Venta","apartamento en en bogota chic norte","fg ofrece apartamento en barrio chico estupenda solucin de vivienda en sector residencial con ubicacin privilegiada dentro de la ciudad con fcil acceso por las calles 100 diagonal 9294 y carreras 1115 con cercana a jardn infantil casca nueces parque de la 93 camara de comercio de bogot edificio con ptimas condiciones de seguridad en el interior del apartamento usted podr disfrutar de estupendos espacios que dan gran luminosidad en todas sus reas y sus acabados proporcionarn confort y elevarn su nivel de vida perfecto para familias que desarrollen actividades profesionales y acadmicas en el norte de la ciudad","0","0",c(-74.051, 4.682),194.300248821428,507.322945702432,194.300248821428,485.443719453435,380.148188119929,533.974204905406,1301.78226253385,574.607288727802,1340.38190346739
"118","9cdbf2e453a10e7012bb2c86","Bogotá D.C",750000000,5,2019,113,113,3,3,2,0,"Venta","apartamento en en bogota el nogal","se vende apartamento ubicado en el nogal cuenta con un rea de 113 m2 consta de tres alcobas dos baos hall de alcobas sala comedor estudio cocina integral zona de ropas cuenta con un parqueaderos y deposito cerca a la carrera 7 centro comercial andino","0","1",c(-74.048, 4.663),278.83384605089,2048.3429984337,278.83384605089,1127.19609088681,1123.70266389016,1471.7165353747,772.648154375323,288.958927300999,3081.04580244514
"119","6ef7065234c9f5e0fc5318f8","Bogotá D.C",310000000,5,2019,50,NA,NA,1,1,0,"Venta","chico parque de la 93 aparta estudio 50m2","chico parque de la 93 aparta estudio 50m2 aprox re modelado sala comedor con chimenea habitacion independiente doble closet cocina abierta tipo americana un bano un parqueadero terraza comunal servicio de lavanderia gym salones comunales vigilancia y porteria detras del parque de la 93 excelente sector buenas vias de acceso buen servicio de transporte","1","1",c(-74.0469970703, 4.6760001183),97.9737618870537,13348.9526579703,97.9737618870537,1243.95444610376,1106.30688047359,853.834273215688,711.8214720019,612.802549558855,1918.11948448446
"120","ecdbc2bcbe2ea632b7dbd825","Bogotá D.C",320000000,5,2019,50,50,2,2,1,0,"Venta","apartamento en en bogota chapinero alto","apartamento de 50 mts cuenta con dos habitaciones una con closet bao social cocina integral cerrada elctrica calentador elctrico sala comedor pisos en madera laminada y un garaje cubierto el edificio cuenta con saln social recepcin parqueadero de visitantes y seguridad privada x","0","1",c(-74.056, 4.649),812.813770367349,358.112957457955,812.813770367349,658.995854503883,896.449479817077,987.724316952099,237.354881269481,255.530337427783,1884.78456434188
